Date,Close
2014-09-26,2.382813
2014-09-29,2.417969
2014-09-30,2.398438
2014-10-01,2.429688
2014-10-02,2.457031
2014-10-03,2.382813
2014-10-06,2.382813
2014-10-07,2.402344
2014-10-08,2.394531
2014-10-09,2.363281
2014-10-10,2.316406
2014-10-13,2.296875
2014-10-14,2.179688
2014-10-15,2.257813
2014-10-16,2.234375
2014-10-20,2.296875
2014-10-21,2.339844
2014-10-22,2.296875
2014-10-23,2.296875
2014-10-24,2.269531
2014-10-27,2.226563
2014-10-28,2.242188
2014-10-29,2.25
2014-10-30,2.203125
2014-10-31,2.195313
2014-11-03,2.195313
2014-11-04,2.191406
2014-11-05,2.1875
2014-11-06,2.152344
2014-11-07,2.132813
2014-11-10,2.179688
2014-11-11,2.160156
2014-11-12,2.183594
2014-11-13,2.167969
2014-11-14,2.210938
2014-11-17,2.277344
2014-11-18,2.308594
2014-11-19,2.328125
2014-11-20,2.273438
2014-11-21,2.285156
2014-11-24,2.292969
2014-11-25,2.324219
2014-11-26,2.390625
2014-11-27,2.359375
2014-11-28,2.285156
2014-12-01,2.335938
2014-12-02,2.3125
2014-12-03,2.332031
2014-12-04,2.328125
2014-12-05,2.265625
2014-12-09,2.332031
2014-12-10,2.285156
2014-12-11,2.265625
2014-12-12,2.21875
2014-12-15,2.1875
2014-12-16,2.140625
2014-12-17,2.164063
2014-12-18,2.148438
2014-12-19,2.140625
2014-12-22,2.128906
2014-12-23,2.082031
2014-12-24,2.101563
2014-12-25,2.089844
2014-12-26,1.9375
2014-12-29,1.808594
2014-12-30,1.78125
2014-12-31,1.703125
2015-01-01,1.691406
2015-01-02,1.761719
2015-01-05,1.761719
2015-01-06,1.71875
2015-01-07,1.722656
2015-01-08,1.703125
2015-01-09,1.707031
2015-01-13,1.695313
2015-01-14,1.703125
2015-01-15,1.75
2015-01-16,1.722656
2015-01-19,1.738281
2015-01-20,1.734375
2015-01-21,1.78125
2015-01-22,1.804688
2015-01-23,1.785156
2015-01-26,1.765625
2015-01-27,1.757813
2015-01-28,1.746094
2015-01-29,1.738281
2015-01-30,1.738281
2015-02-02,1.738281
2015-02-03,1.75
2015-02-04,1.734375
2015-02-05,1.75
2015-02-06,1.757813
2015-02-09,1.765625
2015-02-10,1.761719
2015-02-11,1.746094
2015-02-12,1.722656
2015-02-13,1.746094
2015-02-16,1.722656
2015-02-17,1.660156
2015-02-18,1.558594
2015-02-19,1.605469
2015-02-20,1.632813
2015-02-23,1.679688
2015-02-24,1.65625
2015-02-25,1.664063
2015-02-26,1.703125
2015-02-27,1.695313
2015-03-02,1.738281
2015-03-03,1.769531
2015-03-04,1.726563
2015-03-05,1.714844
2015-03-06,1.667969
2015-03-09,1.664063
2015-03-10,1.683594
2015-03-11,1.691406
2015-03-12,1.679688
2015-03-13,1.628906
2015-03-17,1.601563
2015-03-18,1.597656
2015-03-19,1.628906
2015-03-20,1.617188
2015-03-23,1.605469
2015-03-24,1.5625
2015-03-25,1.523438
2015-03-26,1.476563
2015-03-27,1.5
2015-03-30,1.445313
2015-03-31,1.402344
2015-04-01,1.414063
2015-04-02,1.453125
2015-04-03,1.457031
2015-04-06,1.472656
2015-04-07,1.445313
2015-04-08,1.402344
2015-04-09,1.40625
2015-04-10,1.429688
2015-04-13,1.472656
2015-04-14,1.4375
2015-04-15,1.414063
2015-04-16,1.40625
2015-04-17,1.40625
2015-04-20,1.445313
2015-04-21,1.414063
2015-04-22,1.414063
2015-04-23,1.449219
2015-04-24,1.515625
2015-04-27,1.503906
2015-04-28,1.476563
2015-04-29,1.488281
2015-04-30,1.496094
2015-05-01,1.460938
2015-05-04,1.445313
2015-05-05,1.46875
2015-05-06,1.472656
2015-05-07,1.496094
2015-05-08,1.511719
2015-05-11,1.621094
2015-05-12,1.671875
2015-05-13,1.625
2015-05-14,1.585938
2015-05-15,1.632813
2015-05-18,1.652344
2015-05-19,1.671875
2015-05-20,1.628906
2015-05-21,1.605469
2015-05-22,1.574219
2015-05-25,1.550781
2015-05-26,1.574219
2015-05-27,1.570313
2015-05-28,1.570313
2015-05-29,1.582031
2015-06-01,1.578125
2015-06-02,1.554688
2015-06-03,1.546875
2015-06-05,1.527344
2015-06-08,1.511719
2015-06-09,1.496094
2015-06-10,1.511719
2015-06-11,1.507813
2015-06-12,1.5
2015-06-15,1.484375
2015-06-16,1.457031
2015-06-17,1.464844
2015-06-18,1.460938
2015-06-19,1.425781
2015-06-22,1.410156
2015-06-23,1.394531
2015-06-24,1.441406
2015-06-25,1.433594
2015-06-26,1.40625
2015-06-29,1.394531
2015-06-30,1.355469
2015-07-01,1.394531
2015-07-02,1.433594
2015-07-06,1.425781
2015-07-07,1.414063
2015-07-08,1.425781
2015-07-09,1.433594
2015-07-10,1.445313
2015-07-13,1.460938
2015-07-14,1.523438
2015-07-15,1.515625
2015-07-16,1.515625
2015-07-17,1.539063
2015-07-20,1.5625
2015-07-21,1.5625
2015-07-22,1.609375
2015-07-23,1.613281
2015-07-24,1.632813
2015-07-27,1.621094
2015-07-28,1.613281
2015-07-29,1.601563
2015-07-30,1.640625
2015-07-31,1.621094
2015-08-03,1.613281
2015-08-04,1.59375
2015-08-05,1.597656
2015-08-06,1.558594
2015-08-07,1.566406
2015-08-10,1.5625
2015-08-11,1.566406
2015-08-12,1.566406
2015-08-13,1.574219
2015-08-14,1.578125
2015-08-17,1.5625
2015-08-18,1.566406
2015-08-19,1.59375
2015-08-20,1.574219
2015-08-21,1.5625
2015-08-24,1.566406
2015-08-25,1.574219
2015-08-26,1.601563
2015-08-27,1.605469
2015-08-28,1.601563
2015-09-01,1.597656
2015-09-02,1.613281
2015-09-03,1.574219
2015-09-04,1.578125
2015-09-07,1.617188
2015-09-08,1.613281
2015-09-09,1.609375
2015-09-10,1.585938
2015-09-11,1.621094
2015-09-14,1.667969
2015-09-15,1.710938
2015-09-16,1.691406
2015-09-17,1.648438
2015-09-18,1.65625
2015-09-21,1.671875
2015-09-22,1.703125
2015-09-23,1.796875
2015-09-24,1.78125
2015-09-25,1.785156
2015-09-28,1.796875
2015-09-29,1.816406
2015-09-30,1.773438
2015-10-01,1.75
2015-10-02,1.742188
2015-10-05,1.738281
2015-10-06,1.71875
2015-10-07,1.660156
2015-10-08,1.65625
2015-10-12,1.644531
2015-10-13,1.65625
2015-10-14,1.707031
2015-10-15,1.789063
2015-10-16,1.816406
2015-10-19,1.816406
2015-10-20,1.800781
2015-10-21,1.773438
2015-10-22,1.757813
2015-10-23,1.753906
2015-10-26,1.695313
2015-10-27,1.683594
2015-10-28,1.671875
2015-10-29,1.6875
2015-10-30,1.695313
2015-11-02,1.703125
2015-11-03,1.6875
2015-11-05,1.683594
2015-11-06,1.675781
2015-11-09,1.683594
2015-11-10,1.683594
2015-11-11,1.679688
2015-11-12,1.667969
2015-11-13,1.667969
2015-11-16,1.6875
2015-11-17,1.730469
2015-11-18,1.71875
2015-11-19,1.753906
2015-11-20,1.800781
2015-11-23,1.78125
2015-11-24,1.769531
2015-11-25,1.800781
2015-11-26,1.886719
2015-11-27,1.847656
2015-11-30,1.902344
2015-12-01,1.894531
2015-12-02,1.882813
2015-12-03,1.875
2015-12-04,1.855469
2015-12-08,1.84375
2015-12-09,1.816406
2015-12-10,1.804688
2015-12-11,1.808594
2015-12-14,1.773438
2015-12-15,1.769531
2015-12-16,1.851563
2015-12-17,1.847656
2015-12-18,1.863281
2015-12-21,1.835938
2015-12-22,1.871094
2015-12-23,1.847656
2015-12-24,1.851563
2015-12-25,1.84375
2015-12-28,1.835938
2015-12-29,1.835938
2015-12-30,1.847656
2015-12-31,1.828125
2016-01-01,1.796875
2016-01-04,1.785156
2016-01-05,1.777344
2016-01-06,1.824219
2016-01-07,1.867188
2016-01-08,1.898438
2016-01-12,1.894531
2016-01-13,1.851563
2016-01-14,1.875
2016-01-15,1.941406
2016-01-18,1.960938
2016-01-19,1.9375
2016-01-20,1.941406
2016-01-21,1.953125
2016-01-22,1.910156
2016-01-25,1.941406
2016-01-26,1.964844
2016-01-27,1.976563
2016-01-28,1.953125
2016-01-29,1.910156
2016-02-01,1.921875
2016-02-02,1.925781
2016-02-03,1.96875
2016-02-04,1.945313
2016-02-05,1.921875
2016-02-08,1.9375
2016-02-09,1.941406
2016-02-10,1.980469
2016-02-11,2
2016-02-12,2.015625
2016-02-15,2.003906
2016-02-16,2.007813
2016-02-17,2
2016-02-18,1.988281
2016-02-19,2
2016-02-22,2
2016-02-23,2.0625
2016-02-24,2.042969
2016-02-25,1.9375
2016-02-26,2.015625
2016-02-29,2.007813
2016-03-01,2.039063
2016-03-02,2.066406
2016-03-03,2.050781
2016-03-04,2.039063
2016-03-07,2.023438
2016-03-08,2.003906
2016-03-09,2.011719
2016-03-10,2.023438
2016-03-11,1.996094
2016-03-15,2.003906
2016-03-16,1.996094
2016-03-17,2.050781
2016-03-18,2.023438
2016-03-21,2
2016-03-22,2.011719
2016-03-23,2
2016-03-24,1.984375
2016-03-25,2.046875
2016-03-28,1.964844
2016-03-29,1.859375
2016-03-30,1.890625
2016-03-31,1.878906
2016-04-01,1.871094
2016-04-04,1.851563
2016-04-05,1.847656
2016-04-06,1.855469
2016-04-07,1.824219
2016-04-08,1.851563
2016-04-11,1.84375
2016-04-12,1.832031
2016-04-13,1.878906
2016-04-14,1.882813
2016-04-15,1.894531
2016-04-18,1.90625
2016-04-19,1.9375
2016-04-20,1.9375
2016-04-21,1.957031
2016-04-22,1.929688
2016-04-25,1.914063
2016-04-26,1.90625
2016-04-27,1.898438
2016-04-28,1.925781
2016-04-29,1.902344
2016-05-02,1.878906
2016-05-03,1.902344
2016-05-04,1.90625
2016-05-05,1.914063
2016-05-06,1.921875
2016-05-09,1.902344
2016-05-10,1.882813
2016-05-11,1.863281
2016-05-12,1.882813
2016-05-13,1.863281
2016-05-16,1.921875
2016-05-17,1.914063
2016-05-18,1.949219
2016-05-19,1.90625
2016-05-20,1.90625
2016-05-23,1.933594
2016-05-24,1.953125
2016-05-25,2.003906
2016-05-26,2.015625
2016-05-27,2.023438
2016-05-30,1.992188
2016-05-31,1.984375
2016-06-01,2
2016-06-03,1.984375
2016-06-06,2
2016-06-07,2
2016-06-08,1.996094
2016-06-09,1.988281
2016-06-10,2.011719
2016-06-13,2.011719
2016-06-14,2.066406
2016-06-15,2.074219
2016-06-16,2.058594
2016-06-17,2.046875
2016-06-20,2.039063
2016-06-21,2.0625
2016-06-22,2.125
2016-06-23,2.125
2016-06-24,2.089844
2016-06-27,2.0625
2016-06-28,2.238281
2016-06-29,2.316406
2016-06-30,2.355469
2016-07-01,2.34375
2016-07-05,2.382813
2016-07-06,2.308594
2016-07-07,2.324219
2016-07-08,2.332031
2016-07-12,2.25
2016-07-13,2.246094
2016-07-14,2.246094
2016-07-15,2.230469
2016-07-18,2.246094
2016-07-19,2.25
2016-07-20,2.242188
2016-07-21,2.242188
2016-07-22,2.253906
2016-07-25,2.28125
2016-07-26,2.273438
2016-07-27,2.265625
2016-07-28,2.238281
2016-07-29,2.246094
2016-08-01,2.296875
2016-08-02,2.261719
2016-08-03,2.28125
2016-08-04,2.269531
2016-08-05,2.285156
2016-08-08,2.273438
2016-08-09,2.21875
2016-08-10,2.183594
2016-08-11,2.183594
2016-08-12,2.21875
2016-08-15,2.164063
2016-08-16,2.183594
2016-08-17,2.171875
2016-08-18,2.171875
2016-08-19,2.195313
2016-08-22,2.207031
2016-08-23,2.207031
2016-08-24,2.183594
2016-08-25,2.1875
2016-08-26,2.191406
2016-08-30,2.234375
2016-08-31,2.234375
2016-09-01,2.265625
2016-09-02,2.300781
2016-09-05,2.269531
2016-09-06,2.246094
2016-09-07,2.277344
2016-09-08,2.316406
2016-09-09,2.324219
2016-09-12,2.308594
2016-09-13,2.289063
2016-09-14,2.339844
2016-09-15,2.34375
2016-09-16,2.390625
2016-09-19,2.417969
2016-09-20,2.371094
2016-09-21,2.386719
2016-09-22,2.4375
2016-09-23,2.382813
2016-09-26,2.367188
2016-09-27,2.304688
2016-09-28,2.316406
2016-09-29,2.308594
2016-09-30,2.328125
2016-10-03,2.355469
2016-10-04,2.339844
2016-10-05,2.308594
2016-10-06,2.332031
2016-10-07,2.34375
2016-10-10,2.378906
2016-10-11,2.375
2016-10-12,2.367188
2016-10-13,2.355469
2016-10-14,2.34375
2016-10-17,2.339844
2016-10-18,2.339844
2016-10-19,2.34375
2016-10-20,2.339844
2016-10-24,2.296875
2016-10-25,2.324219
2016-10-26,2.292969
2016-10-27,2.269531
2016-10-28,2.285156
2016-10-31,2.3125
2016-11-01,2.339844
2016-11-02,2.359375
2016-11-03,2.363281
2016-11-04,2.394531
2016-11-07,2.402344
2016-11-08,2.417969
2016-11-09,2.464844
2016-11-10,2.414063
2016-11-11,2.398438
2016-11-14,2.449219
2016-11-15,2.449219
2016-11-16,2.445313
2016-11-17,2.449219
2016-11-18,2.457031
2016-11-21,2.496094
2016-11-22,2.472656
2016-11-23,2.488281
2016-11-24,2.457031
2016-11-25,2.449219
2016-11-28,2.480469
2016-11-29,2.515625
2016-11-30,2.445313
2016-12-01,2.472656
2016-12-02,2.449219
2016-12-06,2.4375
2016-12-07,2.464844
2016-12-08,2.460938
2016-12-09,2.507813
2016-12-12,2.46875
2016-12-13,2.46875
2016-12-14,2.503906
2016-12-15,2.488281
2016-12-16,2.492188
2016-12-19,2.574219
2016-12-20,2.566406
2016-12-21,2.546875
2016-12-22,2.605469
2016-12-23,2.636719
2016-12-26,2.671875
2016-12-27,2.625
2016-12-28,2.625
2016-12-29,2.660156
2016-12-30,2.632813
2017-01-02,2.617188
2017-01-03,2.585938
2017-01-04,2.601563
2017-01-05,2.609375
2017-01-06,2.625
2017-01-09,2.625
2017-01-11,2.636719
2017-01-12,2.679688
2017-01-13,2.671875
2017-01-16,2.71875
2017-01-17,2.722656
2017-01-18,2.675781
2017-01-19,2.695313
2017-01-20,2.710938
2017-01-23,2.726563
2017-01-24,2.695313
2017-01-25,2.621094
2017-01-26,2.679688
2017-01-27,2.683594
2017-01-30,2.703125
2017-01-31,2.746094
2017-02-01,2.777344
2017-02-02,2.839844
2017-02-03,2.863281
2017-02-06,2.824219
2017-02-07,2.851563
2017-02-08,2.890625
2017-02-09,2.886719
2017-02-10,2.925781
2017-02-13,3.003906
2017-02-14,2.941406
2017-02-15,2.941406
2017-02-16,2.894531
2017-02-17,2.859375
2017-02-20,2.871094
2017-02-21,2.835938
2017-02-22,2.886719
2017-02-23,2.921875
2017-02-24,2.898438
2017-02-27,2.914063
2017-02-28,2.894531
2017-03-01,2.902344
2017-03-02,2.953125
2017-03-03,2.945313
2017-03-06,2.953125
2017-03-07,2.917969
2017-03-08,2.953125
2017-03-09,2.894531
2017-03-10,2.890625
2017-03-14,2.894531
2017-03-15,2.878906
2017-03-16,2.851563
2017-03-17,2.863281
2017-03-20,2.855469
2017-03-21,2.855469
2017-03-22,2.914063
2017-03-23,2.921875
2017-03-24,2.890625
2017-03-27,3.113281
2017-03-28,3.25
2017-03-29,3.261719
2017-03-30,3.21875
2017-03-31,3.292969
2017-04-03,3.4375
2017-04-04,3.359375
2017-04-05,3.359375
2017-04-06,3.472656
2017-04-07,3.472656
2017-04-10,3.644531
2017-04-11,3.59375
2017-04-12,3.492188
2017-04-13,3.476563
2017-04-14,3.46875
2017-04-17,3.46875
2017-04-18,3.433594
2017-04-19,3.386719
2017-04-20,3.40625
2017-04-21,3.4375
2017-04-24,3.433594
2017-04-25,3.425781
2017-04-26,3.503906
2017-04-27,3.511719
2017-04-28,3.464844
2017-05-01,3.476563
2017-05-02,3.550781
2017-05-03,3.519531
2017-05-04,3.488281
2017-05-05,3.496094
2017-05-08,3.5625
2017-05-09,3.539063
2017-05-10,3.59375
2017-05-11,3.71875
2017-05-12,3.703125
2017-05-15,3.75
2017-05-16,3.75
2017-05-17,3.765625
2017-05-18,3.78125
2017-05-19,3.734375
2017-05-22,3.765625
2017-05-23,3.8125
2017-05-24,3.90625
2017-05-25,3.84375
2017-05-26,3.757813
2017-05-29,3.8125
2017-05-30,3.742188
2017-05-31,3.710938
2017-06-02,3.75
2017-06-05,3.648438
2017-06-06,3.585938
2017-06-07,3.648438
2017-06-08,3.625
2017-06-09,3.65625
2017-06-12,3.664063
2017-06-13,3.796875
2017-06-14,3.84375
2017-06-15,3.835938
2017-06-16,3.84375
2017-06-19,3.734375
2017-06-20,3.765625
2017-06-21,3.9375
2017-06-22,3.9375
2017-06-23,3.992188
2017-06-26,3.875
2017-06-27,4
2017-06-28,4.015625
2017-06-29,4.226563
2017-06-30,4.132813
2017-07-04,4.171875
2017-07-05,4.203125
2017-07-06,4.375
2017-07-07,4.351563
2017-07-11,4.445313
2017-07-12,4.3125
2017-07-13,4.265625
2017-07-14,4.132813
2017-07-17,4.203125
2017-07-18,4.117188
2017-07-19,4.101563
2017-07-20,4.25
2017-07-21,4.21875
2017-07-24,4.132813
2017-07-25,4.179688
2017-07-26,4.21875
2017-07-27,4.296875
2017-07-28,4.304688
2017-07-31,4.328125
2017-08-01,4.320313
2017-08-02,4.320313
2017-08-03,4.3125
2017-08-04,4.3125
2017-08-07,4.296875
2017-08-08,4.3125
2017-08-09,4.359375
2017-08-10,4.226563
2017-08-11,4.242188
2017-08-14,4.226563
2017-08-15,4.21875
2017-08-16,4.257813
2017-08-17,4.273438
2017-08-18,4.25
2017-08-21,4.289063
2017-08-22,4.265625
2017-08-23,4.1875
2017-08-24,4.226563
2017-08-25,4.203125
2017-08-29,4.148438
2017-08-30,4.195313
2017-08-31,4.15625
2017-09-01,4.0625
2017-09-04,3.976563
2017-09-05,4.0625
2017-09-06,4.039063
