Date,Open,High,Low,Close,Adj Close,Volume
2014-04-07,29.799999,31.920000,29.000000,29.990000,26.935953,14764000
2014-04-14,30.309999,30.309999,29.080000,30.010000,26.953918,3188500
2014-04-21,29.930000,30.670000,29.500000,29.700001,26.675491,2714200
2014-04-28,29.900000,31.230000,29.559999,31.030001,27.870050,2583900
2014-05-05,30.809999,31.049999,29.879999,29.940001,26.891050,3534700
2014-05-12,30.000000,30.730000,28.750000,30.049999,26.989845,9344100
2014-05-19,29.969999,31.360001,29.950001,31.180000,28.004772,4651300
2014-05-26,31.190001,31.459999,30.389999,30.520000,27.411985,2312500
2014-06-02,30.670000,30.969999,29.959999,30.840000,27.699398,2808700
2014-06-09,30.850000,31.270000,29.790001,30.160000,27.088648,2639700
2014-06-16,30.049999,30.570000,29.500000,30.320000,27.232349,3902400
2014-06-23,30.209999,30.790001,27.980000,28.000000,25.327452,10793000
2014-06-30,28.000000,29.309999,27.799999,29.139999,26.358639,4574100
2014-07-07,29.610001,29.740000,28.299999,28.580000,25.852089,4513800
2014-07-14,28.730000,28.730000,27.940001,28.549999,25.824955,5658000
2014-07-21,28.430000,28.620001,27.389999,28.299999,25.598814,5374300
2014-07-28,28.330000,28.530001,27.570000,27.750000,25.101313,2524400
2014-08-04,27.820000,28.330000,26.690001,27.170000,24.576672,8447600
2014-08-11,27.330000,28.440001,17.830000,18.660000,16.878937,76082700
2014-08-18,19.000000,20.850000,18.500000,20.270000,18.335264,25505000
2014-08-25,20.480000,20.969999,19.900000,20.790001,18.805632,15000400
2014-09-01,20.809999,20.860001,20.090000,20.480000,18.525219,8253000
2014-09-08,20.379999,21.490000,20.309999,20.700001,18.724226,9670800
2014-09-15,20.639999,20.770000,20.350000,20.570000,18.606627,7189700
2014-09-22,20.510000,20.549999,19.450001,19.980000,18.072945,4793400
2014-09-29,19.750000,19.770000,18.540001,18.969999,17.338091,6091500
2014-10-06,19.030001,19.190001,18.100000,18.350000,16.771425,5240700
2014-10-13,18.400000,18.660000,17.219999,17.709999,16.186480,5109100
2014-10-20,17.690001,18.900000,17.629999,18.600000,16.999920,4914100
2014-10-27,18.590000,19.299999,18.340000,19.240000,17.584866,3634300
2014-11-03,19.190001,19.420000,18.320000,18.389999,16.807987,5331900
2014-11-10,18.330000,18.980000,16.160000,16.910000,15.455303,22474300
2014-11-17,16.950001,17.240000,16.639999,17.070000,15.601539,5958900
2014-11-24,17.180000,17.219999,16.600000,16.690001,15.254231,3013900
2014-12-01,16.680000,16.719999,16.080000,16.309999,14.906918,5439300
2014-12-08,16.170000,16.730000,15.570000,15.770000,14.413374,6473600
2014-12-15,15.590000,17.580000,15.110000,17.389999,15.894013,11642400
2014-12-22,17.440001,17.799999,17.070000,17.530001,16.021971,3704600
2014-12-29,17.559999,18.129999,17.540001,17.969999,16.424116,4032400
2015-01-05,17.870001,17.870001,16.820000,16.850000,15.400466,4946000
2015-01-12,16.920000,17.120001,16.280001,16.610001,15.367004,4150000
2015-01-19,16.549999,17.010000,16.219999,16.680000,15.431765,3264600
2015-01-26,16.680000,17.840000,16.650000,17.510000,16.199654,5758300
2015-02-02,17.520000,18.150000,16.809999,17.980000,16.634481,3539600
2015-02-09,17.879999,19.180000,17.790001,18.830000,17.420874,4056600
2015-02-16,18.799999,20.160000,18.719999,19.959999,18.466309,6121200
2015-02-23,19.950001,20.830000,18.480000,18.740000,17.337605,13207700
2015-03-02,18.740000,19.719999,18.330000,19.090000,17.661415,8246000
2015-03-09,19.180000,19.200001,18.049999,18.980000,17.559647,5116800
2015-03-16,19.000000,20.129999,18.629999,20.100000,18.809227,5062700
2015-03-23,20.049999,20.330000,19.260000,19.510000,18.257114,6517300
2015-03-30,19.650000,19.799999,19.070000,19.660000,18.397480,3442700
2015-04-06,19.620001,20.280001,19.559999,20.270000,18.968311,3440900
2015-04-13,20.240000,20.709999,20.090000,20.290001,18.987024,4511000
2015-04-20,20.440001,21.600000,20.320000,21.490000,20.109964,4101400
2015-04-27,22.290001,22.680000,21.020000,21.650000,20.259687,6936900
2015-05-04,21.650000,21.940001,20.700001,20.980000,19.632713,8678100
2015-05-11,20.980000,21.809999,20.790001,21.340000,19.969595,4582500
2015-05-18,21.270000,21.799999,21.059999,21.700001,20.306480,3742000
2015-05-25,21.660000,22.110001,21.309999,21.600000,20.212898,5496400
2015-06-01,21.610001,21.780001,20.660000,20.700001,19.370697,5513400
2015-06-08,21.110001,21.290001,19.860001,20.600000,19.277117,8971800
2015-06-15,20.540001,20.650000,19.459999,19.549999,18.294546,7543500
2015-06-22,19.690001,19.719999,19.100000,19.600000,18.534595,11970300
2015-06-29,19.490000,19.500000,18.200001,18.270000,17.276892,7469900
2015-07-06,18.139999,18.760000,17.520000,18.540001,17.532217,9384700
2015-07-13,18.680000,18.840000,17.879999,18.200001,17.210697,6956600
2015-07-20,18.170000,18.610001,17.799999,18.000000,17.021566,8472300
2015-07-27,17.879999,18.040001,17.080000,17.340000,16.397442,9227200
2015-08-03,17.350000,18.520000,17.110001,18.059999,17.078304,17833600
2015-08-10,18.129999,18.889999,17.950001,18.490000,17.484930,9724000
2015-08-17,18.320000,19.469999,18.200001,18.450001,17.447105,12628800
2015-08-24,17.629999,18.129999,17.010000,17.920000,16.945915,9878200
2015-08-31,17.830000,18.010000,16.990000,17.680000,16.718960,8186700
2015-09-07,17.980000,18.360001,17.570000,18.160000,17.172869,7624600
2015-09-14,18.200001,18.330000,17.600000,17.670000,16.709505,6054200
2015-09-21,17.750000,18.360001,17.360001,18.059999,17.078304,8104800
2015-09-28,18.040001,18.660000,17.360001,18.600000,17.795765,7978100
2015-10-05,18.750000,19.240000,17.920000,18.150000,17.365223,8287900
2015-10-12,18.049999,18.910000,17.860001,18.719999,17.910576,8209500
2015-10-19,18.700001,19.740000,18.590000,19.639999,18.790794,6315200
2015-10-26,19.629999,20.160000,19.500000,19.930000,19.068258,6099500
2015-11-02,20.059999,20.280001,17.110001,18.139999,17.355654,16505100
2015-11-09,18.020000,18.830000,17.389999,17.420000,16.666786,11340100
2015-11-16,17.400000,17.530001,16.860001,17.330000,16.580677,5883100
2015-11-23,17.320000,17.740000,17.190001,17.620001,16.858141,2641200
2015-11-30,17.650000,18.030001,17.370001,17.770000,17.001654,4478500
2015-12-07,17.709999,18.240000,17.520000,17.770000,17.001654,5440100
2015-12-14,17.790001,19.020000,17.719999,18.680000,17.872307,8352600
2015-12-21,18.830000,20.139999,18.690001,19.990000,19.125664,5719900
2015-12-28,19.940001,20.230000,19.690001,19.690001,18.838638,3605600
2016-01-04,19.480000,19.750000,19.170000,19.180000,18.350687,5044100
2016-01-11,19.250000,19.340000,16.930000,17.500000,16.743326,7853600
2016-01-18,17.629999,18.650000,17.230000,18.650000,18.045715,4631700
2016-01-25,18.590000,19.360001,18.299999,19.059999,18.442430,5863200
2016-02-01,18.980000,19.240000,18.170000,18.299999,17.707056,5261000
2016-02-08,18.129999,18.209999,17.260000,17.940001,17.358721,4510100
2016-02-15,18.150000,19.080000,18.090000,19.010000,18.394053,4531900
2016-02-22,19.080000,19.969999,17.490000,17.780001,17.203907,15214700
2016-02-29,17.760000,18.520000,17.680000,18.480000,17.881224,7189700
2016-03-07,18.400000,18.629999,17.230000,17.290001,16.729782,6129400
2016-03-14,17.270000,20.049999,16.870001,19.969999,19.556690,14601800
2016-03-21,20.000000,20.370001,19.350000,19.980000,19.566484,6382600
2016-03-28,20.090000,21.530001,20.010000,20.900000,20.467443,8166500
2016-04-04,20.959999,21.400000,20.540001,21.260000,20.819992,6173400
2016-04-11,21.389999,21.850000,20.340000,20.750000,20.320547,5597300
2016-04-18,20.719999,21.040001,19.690001,19.889999,19.478346,6668500
2016-04-25,19.790001,20.440001,19.650000,19.930000,19.517519,3749500
2016-05-02,20.020000,20.030001,17.510000,18.480000,18.097528,17417900
2016-05-09,18.360001,18.590000,17.459999,17.809999,17.441395,8795500
2016-05-16,17.799999,17.980000,17.309999,17.629999,17.265120,5408800
2016-05-23,17.680000,17.879999,17.290001,17.700001,17.333672,5325400
2016-05-30,17.690001,17.799999,16.820000,16.830000,16.481678,6047200
2016-06-06,16.830000,17.040001,16.100000,16.200001,15.864717,8129500
2016-06-13,16.120001,16.180000,15.130000,15.300000,14.983344,7586100
2016-06-20,15.520000,15.610000,14.110000,14.500000,14.391791,9079400
2016-06-27,14.290000,14.440000,13.480000,14.170000,14.064254,9702500
2016-07-04,14.080000,14.560000,13.830000,14.480000,14.371940,5437200
2016-07-11,14.530000,15.290000,14.460000,14.720000,14.610149,7284300
2016-07-18,14.740000,15.710000,14.650000,15.680000,15.562985,7946500
2016-07-25,15.670000,16.129999,15.010000,15.400000,15.285074,7274000
2016-08-01,15.340000,15.430000,12.580000,13.210000,13.111418,27350100
2016-08-08,13.170000,13.540000,12.800000,13.340000,13.240448,9776500
2016-08-15,13.330000,13.420000,12.810000,12.890000,12.793806,7686500
2016-08-22,12.920000,13.840000,12.820000,13.020000,12.922836,8438100
2016-08-29,13.010000,13.300000,12.880000,13.170000,13.071716,3997400
2016-09-05,13.140000,13.140000,12.010000,12.150000,12.059328,7451400
2016-09-12,12.100000,12.810000,11.920000,12.620000,12.525821,5437100
2016-09-19,12.700000,13.520000,11.770000,13.460000,13.359552,14717500
2016-09-26,13.280000,13.780000,13.280000,13.480000,13.379402,6992500
2016-10-03,13.580000,14.400000,13.510000,14.220000,14.220000,8104500
2016-10-10,14.190000,14.620000,13.640000,13.670000,13.670000,9574300
2016-10-17,13.640000,14.040000,13.530000,13.960000,13.960000,4760600
2016-10-24,14.100000,14.350000,13.800000,14.220000,14.220000,3501800
2016-10-31,14.290000,14.320000,13.960000,14.100000,14.100000,6845100
2016-11-07,14.310000,17.580000,13.790000,17.000000,17.000000,21936200
2016-11-14,16.290001,17.280001,16.290001,17.110001,17.110001,9993300
2016-11-21,17.160000,17.680000,17.139999,17.600000,17.600000,4131200
2016-11-28,17.559999,17.660000,16.799999,17.400000,17.400000,6720600
2016-12-05,17.639999,18.830000,17.620001,18.660000,18.660000,6238700
2016-12-12,18.629999,19.879999,18.270000,19.620001,19.620001,10807100
2016-12-19,19.530001,19.799999,19.010000,19.070000,19.070000,5109100
2016-12-26,19.059999,19.430000,18.860001,18.930000,18.930000,2591000
2017-01-02,19.120001,19.600000,18.639999,18.730000,18.730000,5417900
2017-01-09,18.760000,18.990000,18.389999,18.709999,18.709999,4344200
2017-01-16,18.620001,18.990000,18.520000,18.900000,18.900000,3015000
2017-01-23,18.790001,18.959999,18.420000,18.480000,18.480000,3243700
2017-01-30,18.420000,18.530001,17.990000,18.309999,18.309999,5359400
2017-02-06,18.230000,19.190001,18.219999,18.940001,18.940001,4472400
2017-02-13,19.049999,19.340000,18.940001,19.209999,19.209999,2968500
2017-02-20,19.590000,19.889999,18.510000,18.620001,18.620001,5772600
2017-02-27,18.570000,20.129999,18.180000,18.240000,18.240000,10881600
2017-03-06,18.230000,18.670000,18.010000,18.639999,18.639999,4099800
2017-03-13,18.639999,18.889999,17.950001,18.120001,18.120001,7319200
2017-03-20,18.059999,19.240000,17.139999,18.129999,18.129999,9807000
2017-03-27,17.940001,18.430000,17.830000,18.270000,18.270000,4809600
2017-04-03,18.260000,18.410000,16.660000,16.719999,16.719999,9071800
2017-04-10,16.719999,16.719999,15.810000,16.190001,16.190001,8195600
2017-04-17,16.160000,17.410000,16.139999,17.230000,17.230000,7838700
2017-04-24,17.370001,18.049999,17.100000,17.530001,17.530001,6434600
2017-05-01,17.540001,18.190001,17.299999,17.480000,17.480000,8206300
2017-05-08,17.440001,19.230000,16.570000,18.410000,18.410000,18015300
2017-05-15,18.500000,18.500000,17.490000,18.070000,18.070000,7259100
2017-05-22,18.070000,18.629999,17.900000,18.080000,18.080000,7365800
2017-05-29,18.030001,18.180000,17.490000,17.610001,17.610001,6823700
2017-06-05,17.660000,17.690001,16.040001,16.230000,16.230000,9596000
2017-06-12,16.230000,17.110001,15.970000,16.450001,16.450001,12050400
2017-06-19,16.520000,16.570000,15.560000,15.650000,15.650000,8826100
2017-06-26,15.640000,16.480000,14.700000,16.270000,16.270000,14716300
